sigla_uf,cnae_2_subclasse,tipo_vinculo,valor_remuneracao_media,sexo,raca_cor,grau_instrucao_apos_2005,cbo_2002,id_municipio
SC,5231102,10,0,2,2,4,514320,4216206
SC,5231102,10,3121.6,2,2,8,422105,4216206
SC,5231102,10,3107,1,9,8,252715,4216206
SC,5231102,10,4953.36,1,8,9,342215,4216206
SC,5231102,10,2132.35,1,9,7,414105,4216206
SC,5231102,10,1351.19,2,2,5,514320,4216206
SC,5231102,10,6207.27,1,2,9,342610,4216206
SC,5231102,10,8181.57,1,2,9,342610,4216206
SC,5231102,10,1085.95,1,8,5,514320,4216206
SC,5231102,10,6187.82,1,2,9,342610,4216206
SC,5231102,10,2173.88,1,2,8,783210,4216206
SC,5231102,10,11040.14,1,9,8,122610,4216206
SC,5231102,10,3329.57,1,2,9,414215,4216206
SC,5231102,10,2612.61,1,2,7,724315,4216206
SC,5231102,10,3007.98,1,2,7,911305,4216206
SC,5231102,10,1598.74,1,9,8,414115,4216206
SC,5231102,10,3148.54,1,2,7,414115,4216206
SC,5231102,10,21093.13,1,9,9,252210,4216206
SC,5231102,10,2327.32,1,8,7,782220,4216206
SC,5231102,10,0,1,2,7,782220,4216206
SC,5231102,10,3078.19,1,8,7,782220,4216206
SC,5231102,10,2791.86,1,9,7,715135,4216206
SC,5231102,10,1325.39,2,8,7,422105,4216206
SC,5231102,10,1561.7,1,9,7,783225,4216206
SC,5231102,10,1959.37,1,9,7,783225,4216206
SC,5231102,10,2092.93,1,8,9,411005,4216206
SC,5231102,10,1465.81,1,9,7,783225,4216206
SC,5231102,10,2130.88,1,9,7,414140,4216206
SC,5231102,10,1846.2,2,9,8,352205,4216206
SC,5231102,10,1424.79,1,8,7,411045,4216206
SC,5231102,10,3075.34,1,2,7,782220,4216206
SC,5231102,10,1440.9,2,9,7,414115,4216206
SC,5231102,10,2824.99,1,2,6,782220,4216206
SC,5231102,10,1381.63,1,2,7,414210,4216206
SC,5231102,10,2912,1,2,7,411045,4216206
SC,5231102,10,2762.82,1,2,6,782220,4216206
SC,5231102,10,6749.27,1,2,7,342610,4216206
SC,5231102,10,1646.18,1,2,7,422105,4216206
SC,5231102,10,3342.16,2,8,7,261210,4216206
SC,5231102,10,2733.43,1,9,7,782220,4216206
SC,5231102,10,1582.68,2,9,7,414115,4216206
SC,5231102,10,1828.29,1,9,8,413110,4216206
SC,5231102,10,2275.97,2,8,7,413115,4216206
SC,5231102,10,2641.52,1,8,7,782220,4216206
SC,5231102,60,1170.14,1,2,7,411045,4216206
SC,5231102,10,2953.9,1,9,8,252715,4216206
SC,5231102,10,2110.87,2,9,7,413110,4216206
SC,5231102,10,2930.44,1,2,5,782220,4216206
SC,5231102,10,3290.94,1,2,7,414215,4216206
SC,5231102,10,1368.84,2,2,7,414210,4216206
SC,5231102,10,3131.57,1,8,7,414115,4216206
SC,5231102,10,1420.44,1,8,7,411045,4216206
SC,5231102,10,865.73,1,8,7,414210,4216206
SC,5231102,10,2935.11,1,4,7,411045,4216206
SC,5231102,10,8257.4,1,2,7,342610,4216206
SC,5231102,10,2712.24,1,8,9,351605,4216206
SC,5231102,10,1557.13,1,9,7,783225,4216206
SC,5231102,10,3191.43,1,2,7,414215,4216206
SC,5231102,10,1970.6,1,9,9,391210,4216206
SC,5231102,10,8254.69,1,2,7,342610,4216206
SC,5231102,10,1458.98,1,2,7,411005,4216206
SC,5231102,10,775.44,2,8,7,411045,4216206
SC,5231102,10,3212.56,1,2,7,715135,4216206
SC,5231102,10,2078.44,1,9,7,414140,4216206
SC,5231102,10,1629.42,2,9,7,414115,4216206
SC,5231102,10,3081.89,1,2,7,212420,4216206
SC,5231102,55,1919.52,1,9,7,783225,4216206
SC,5231102,10,2706.91,1,8,7,782220,4216206
SC,5231102,10,6481.9,1,2,9,342610,4216206
SC,5231102,10,1666.48,1,9,8,414140,4216206
SC,5231102,10,1357.77,1,8,7,414210,4216206
SC,5231102,10,1601.16,2,9,7,414115,4216206
SC,5231102,10,3466.95,1,2,7,782220,4216206
SC,5231102,10,1300.36,1,9,8,411005,4216206
SC,5231102,55,559.11,1,2,8,411005,4216206
SC,5231102,10,2544.3,2,2,7,413110,4216206
SC,5231102,10,3421.65,1,2,7,715135,4216206
SC,5231102,10,1310.37,1,2,7,414210,4216206
SC,5231102,10,1431.68,1,9,5,514325,4216206
SC,5231102,10,1479.54,2,9,7,414115,4216206
SC,5231102,10,4092.66,1,2,7,414210,4216206
SC,5231102,10,0,2,9,6,514320,4216206
SC,5231102,10,0,1,9,7,414210,4216206
SC,5231102,10,5549.4,1,2,9,252605,4216206
SC,5231102,10,2609.58,1,2,8,782220,4216206
SC,5231102,10,1658.59,2,9,8,414140,4216206
SC,5231102,10,3535.11,1,2,7,715135,4216206
SC,5231102,10,2695.59,1,9,9,782220,4216206
SC,5231102,10,2880.4,1,2,7,715135,4216206
SC,5231102,10,1232.76,2,8,7,411045,4216206
SC,5231102,10,1240.76,1,9,6,413110,4216206
SC,5231102,10,1475.8,1,2,7,414115,4216206
SC,5231102,10,2429.21,1,9,7,782220,4216206
SC,5231101,80,25596.68,1,2,9,123105,4216206
SC,5231102,10,1634.53,2,9,7,517330,4216206
SC,5231102,10,2564.99,1,2,7,414215,4216206
SC,5231102,10,2816.06,1,2,9,413115,4216206
SC,5231102,10,1673.22,1,8,7,782220,4216206
SC,5231102,10,1685.62,1,2,7,514325,4216206
SC,5231102,10,2176.18,1,2,7,414115,4216206
SC,5231101,10,12541.04,1,2,9,141605,4216206
SC,5231102,10,2723.7,1,8,7,782220,4216206
SC,5231102,10,5798.84,2,9,8,318510,4216206
SC,5231102,10,1474.28,1,8,5,414210,4216206
SC,5231102,10,2993.69,1,2,7,411045,4216206
SC,5231102,10,2153.38,1,2,7,411045,4216206
SC,5231102,10,1378.66,1,9,7,514325,4216206
SC,5231102,10,2522.04,1,2,6,782220,4216206
SC,5231102,10,591.81,1,2,7,411045,4216206
SC,5231102,10,2946.76,1,2,7,411045,4216206
SC,5231102,60,4609.82,1,4,9,342610,4216206
SC,5231102,10,0,1,2,6,782220,4216206
SC,5231102,10,0,1,8,8,911305,4216206
SC,5231102,10,4796.72,1,9,8,141205,4216206
SC,5231102,10,2954.8,1,9,7,782220,4216206
SC,5231102,10,0,1,2,7,782220,4216206
SC,5231102,55,552.98,2,8,6,411005,4216206
SC,5231102,10,6512.31,1,2,9,342610,4216206
SC,5231102,10,1543.23,1,9,7,783225,4216206
SC,5231102,10,2729.36,1,8,7,782220,4216206
SC,5231102,10,2770.29,1,2,5,782220,4216206
SC,5231102,10,1229.93,1,2,7,411045,4216206
SC,5231102,10,3917.2,1,2,8,212420,4216206
SC,5231102,10,6668.74,1,2,9,342215,4216206
SC,5231102,10,3455.98,1,2,7,411005,4216206
SC,5231102,10,3503.11,1,2,7,715135,4216206
SC,5231102,10,0,1,2,7,411005,4216206
SC,5231102,10,4258.75,1,2,6,414210,4216206
SC,5231102,10,3592.71,1,2,6,411005,4216206
SC,5231102,10,1667.1,1,2,7,414140,4216206
SC,5231102,10,1747.31,1,2,7,411010,4216206
SC,5231102,10,2123.81,1,2,8,413110,4216206
SC,5231102,10,1971.44,2,2,7,413110,4216206
SC,5231102,10,919.08,1,8,9,514320,4216206
SC,5231102,10,3526.57,1,9,7,414140,4216206
SC,5231102,10,2397.24,1,4,7,351605,4216206
SC,5231102,10,2287.73,2,2,7,411045,4216206
SC,5231102,10,1927.99,2,2,8,413110,4216206
SC,5231102,10,5246.24,1,2,9,212420,4216206
SC,5231102,10,2364.94,1,2,7,414215,4216206
SC,5231102,10,2040.81,1,2,7,783210,4216206
SC,5231102,10,2581.86,1,2,7,783210,4216206
SC,5231102,10,2232.93,1,2,9,261210,4216206
SC,5231102,10,1345.32,1,4,7,783225,4216206
SC,5231102,10,1683.66,2,9,7,517330,4216206
SC,5231102,10,1095.87,1,4,7,514320,4216206
SC,5231102,10,2091.44,1,2,7,414140,4216206
SC,5231102,10,1108,2,2,8,514320,4216206
SC,5231102,10,1668.49,1,2,7,414140,4216206
SC,5231102,10,9533.22,1,2,9,252720,4216206
SC,5231102,10,0,1,2,7,414140,4216206
SC,5231102,10,1096.06,1,2,9,241040,4216206
SC,5231102,10,2431.74,1,2,7,411045,4216206
SC,5231102,10,1222.9,2,9,8,352205,4216206
SC,5231102,10,2114.86,2,8,7,411005,4216206
SC,5231101,80,25813.38,1,2,9,121010,4216206
SC,5231102,10,1668.32,1,2,7,514325,4216206
SC,5231102,10,3448.1,1,2,7,715135,4216206
SC,5231102,55,556.91,2,2,6,411005,4216206
SC,5231102,10,1980.53,2,8,7,411005,4216206
SC,5231102,10,2159.66,2,9,7,351605,4216206
SC,5231102,10,1806.57,1,9,8,414140,4216206
SC,5231102,10,4863.91,1,9,9,352205,4216206
SC,5231102,10,1370.2,1,2,7,414210,4216206
SC,5231102,10,2611.09,2,4,7,411010,4216206
SC,5231102,10,2096.44,1,2,7,413110,4216206
SC,5231102,10,4550.89,1,2,9,410105,4216206
SC,5231102,10,3162.61,1,2,8,414110,4216206
SC,5231102,10,1176.15,2,8,4,514320,4216206
SC,5231102,10,1494.89,1,2,7,514320,4216206
SC,5231102,10,3220.82,1,2,7,411045,4216206
SC,5231102,55,563.23,1,9,7,411005,4216206
SC,5231102,10,1516.79,2,9,7,414115,4216206
SC,5231102,10,5421.77,1,9,8,342610,4216206
SC,5231102,10,3216.91,1,9,8,414140,4216206
SC,5231102,10,2218.82,1,2,7,783210,4216206
SC,5231102,10,4216.16,1,2,7,354205,4216206
SC,5231102,10,3807.01,1,2,7,911305,4216206
SC,5231102,10,19642.66,1,9,9,342610,4216206
SC,5231102,10,2756.08,1,2,7,715135,4216206
SC,5231102,10,2803.81,1,8,7,782220,4216206
SC,5231102,10,2793.23,1,2,7,411045,4216206
SC,5231102,10,3258.79,1,2,7,414215,4216206
SC,5231102,10,2745.02,1,8,7,782220,4216206
SC,5231102,10,2987.68,1,8,7,411010,4216206
SC,5231102,10,1938.85,2,2,7,391125,4216206
SC,5231102,10,13032.37,1,9,9,142405,4216206
SC,5231102,10,20309.45,1,2,9,142305,4216206
SC,5231102,10,1827.41,1,9,7,414140,4216206
SC,5231102,10,1409.33,1,2,7,411045,4216206
SC,5231102,10,1653.91,1,9,8,414140,4216206
SC,5231102,10,9469.13,1,8,8,342610,4216206
SC,5231102,55,628.02,2,2,6,411005,4216206
SC,5231102,10,2346.98,2,9,7,414215,4216206
SC,5231102,10,2150.16,1,9,7,517330,4216206
SC,5231102,10,1284.42,2,8,7,411045,4216206
SC,5231102,10,3015.41,1,9,7,782220,4216206
SC,5231102,10,2431.1,2,9,8,212420,4216206
SC,5231102,10,1338.84,1,2,5,414210,4216206
SC,5231102,10,881.47,1,4,5,514320,4216206
SC,5231102,10,6768.61,1,2,9,410105,4216206
SC,5231102,10,1962.64,1,9,7,414140,4216206
SC,5231102,10,2508.68,1,8,7,782220,4216206
SC,5231102,10,2163.21,1,9,7,414140,4216206
SC,5231102,10,1055.61,1,8,5,514320,4216206
SC,5231102,10,1813.33,2,2,8,413110,4216206
SC,5231102,10,2895.98,1,2,7,414215,4216206
SC,5231102,55,0,1,9,7,411005,4216206
SC,5231102,10,3951.56,1,2,7,715135,4216206
SC,5231102,10,2195,1,2,7,411045,4216206
SC,5231102,10,2874.04,1,8,7,411005,4216206
SC,5231102,55,546.94,2,9,6,411005,4216206
SC,5231102,55,565.48,2,2,6,411005,4216206
SC,5231102,10,3106.02,1,2,5,782220,4216206
SC,5231102,10,8231.42,1,2,9,142535,4216206
SC,5231102,10,1587.99,2,9,8,411010,4216206
SC,5231102,10,2824.33,1,2,7,715135,4216206
SC,5231102,10,0,2,2,7,514320,4216206
SC,5231102,10,1593.65,2,2,7,514320,4216206
SC,5231102,10,2159.16,1,2,7,514325,4216206
SC,5231102,10,0,2,6,7,414115,4216206
SC,5231102,10,2556.22,2,2,7,411010,4216206
SC,5231102,10,2672.99,1,2,7,411045,4216206
SC,5231102,10,2179.01,1,2,7,514325,4216206
SC,5231102,10,1925.75,1,9,7,414140,4216206
SC,5231102,10,3253.32,1,2,9,414215,4216206
SC,5231102,10,1682.46,1,9,8,413110,4216206
SC,5231102,55,561.49,1,2,6,411005,4216206
SC,5231101,10,13458.67,1,2,9,252210,4216206
SC,5231102,10,2783.16,1,2,7,414215,4216206
SC,5231102,10,1317.58,2,8,7,411045,4216206
SC,5231102,10,3088.12,2,2,8,354205,4216206
SC,5231102,10,1500.57,2,9,7,414115,4216206
SC,5231102,10,3782.07,1,9,8,414140,4216206
SC,5231102,10,3275.25,1,2,7,715135,4216206
SC,5231102,10,839.5,1,8,7,514320,4216206
SC,5231102,10,1928.74,1,9,7,414140,4216206
SC,5231102,10,4321.28,1,2,7,913105,4216206
SC,5231102,55,0,1,9,6,411005,4216206
SC,5231102,10,2644.21,1,2,7,715135,4216206
SC,5231102,10,5833.33,1,2,9,342610,4216206
SC,5231102,10,1701.39,2,2,5,514120,4216206
SC,5231102,10,18396,1,2,9,214250,4216206
SC,5231102,10,8001.1,1,2,7,342610,4216206
SC,5231102,60,838.51,1,2,6,514320,4216206
SC,5231102,10,1707.44,1,9,7,414140,4216206
SC,5231102,10,2982.79,1,8,7,782220,4216206
SC,5231102,10,2083.98,1,2,7,514320,4216206
SC,5231101,10,13728.63,1,2,7,141615,4216206
SC,5231102,10,855.12,1,2,7,514320,4216206
SC,5231102,10,2848.61,2,9,8,411005,4216206
SC,5231102,10,1164.17,2,8,5,514320,4216206
SC,5231102,10,3907.17,1,2,7,414210,4216206
SC,5231102,10,1558,2,9,7,414115,4216206
SC,5231102,10,1365.07,2,2,8,411045,4216206
SC,5231102,10,1434.19,2,2,8,414115,4216206
SC,5231102,10,0,1,2,7,414210,4216206
SC,5231101,10,11677.71,1,2,9,142530,4216206
SC,5231102,10,1970.45,2,2,7,414115,4216206
SC,5231102,55,545.01,2,9,6,411005,4216206
SC,5231102,10,1320.03,1,2,7,414210,4216206
SC,5231102,55,471.5,1,2,6,411005,4216206
SC,5231102,10,4114.52,1,2,7,252715,4216206
SC,5231102,10,484.03,1,9,6,414115,4216206
SC,5231102,10,5030.35,1,9,7,913105,4216206
SC,5231102,10,2668.46,1,2,7,414215,4216206
SC,5231102,10,1738.14,1,9,7,414140,4216206
SC,5231102,10,778.79,2,9,7,514320,4216206
SC,5231102,10,3015.61,1,9,9,342125,4216206
SC,5231102,10,2831.44,1,2,7,252725,4216206
SC,5231102,10,2658.84,1,2,7,212410,4216206
SC,5231102,10,2739.8,1,9,7,414140,4216206
SC,5231102,10,2248.02,1,8,9,391130,4216206
SC,5231102,10,1340.84,1,8,7,414210,4216206
SC,5231102,10,4268.31,1,2,9,141605,4216206
SC,5231102,10,8667.87,1,2,7,950305,4216206
SC,5231101,10,5122.33,1,2,7,414140,4216206
SC,5231102,10,2768.83,1,2,9,411045,4216206
SC,5231102,10,4986.74,1,2,7,414215,4216206
SC,5231102,10,5070.38,1,9,9,351605,4216206
SC,5231102,10,7214.9,1,2,7,342610,4216206
SC,5231102,10,1335.3,2,2,7,411045,4216206
SC,5231102,10,1572.9,1,2,7,411010,4216206
SC,5231102,10,7899.79,1,2,8,950305,4216206
SC,5231102,10,1526.77,2,9,7,414115,4216206
SC,5231102,10,4417.52,1,2,7,414210,4216206
SC,5231102,10,5446.09,1,8,7,950110,4216206
SC,5231102,10,19340.15,1,2,9,142305,4216206
SC,5231102,10,1993.12,1,2,9,414110,4216206
SC,5231102,10,2140.58,1,9,7,413110,4216206
SC,5231102,10,9788.61,1,8,8,342610,4216206
SC,5231102,10,1332.9,1,8,6,414210,4216206
SC,5231102,10,2621.07,1,2,7,414115,4216206
SC,5231102,10,2176.81,1,2,7,411045,4216206
SC,5231102,10,3494.21,1,2,9,252210,4216206
SC,5231102,10,3120.74,1,9,7,351605,4216206
SC,5231102,10,2441.27,1,4,7,414215,4216206
SC,5231102,10,2746.25,1,2,7,783210,4216206
SC,5231102,10,2692.59,2,2,8,391210,4216206
SC,5231102,10,1983.11,2,2,8,391210,4216206
SC,5231102,10,2829.78,1,2,7,782220,4216206
SC,5231102,10,1680.85,1,9,7,517330,4216206
SC,5231102,10,3125.19,1,9,7,953115,4216206
SC,5231102,10,3737.08,2,2,9,411010,4207304
SC,5231101,10,7872.7,2,9,9,411010,4207304
SC,5231102,10,2005.06,2,2,9,411010,4207304
SC,5231101,10,10885.05,2,2,9,251230,4207304
SC,5231102,10,2625.47,2,2,9,411005,4207304
SC,5231102,10,6075.36,2,8,9,411010,4207304
SC,5231101,10,10804.86,2,2,9,251215,4207304
SC,5231102,10,2271.83,2,9,9,354125,4207304
SC,5231102,10,2048.09,2,9,9,411010,4207304
SC,5231102,10,1993.75,2,2,9,411005,4207304
SC,5231102,10,3402.84,2,2,9,411010,4207304
SC,5231101,90,6908.29,2,9,10,251230,4207304
SC,5231102,10,4295.79,2,2,9,520110,4207304
SC,5231102,10,3822.45,2,2,9,411010,4207304
SC,5231101,10,13980.95,2,9,9,213440,4207304
SC,5231102,10,1223.46,2,2,9,422105,4207304
SC,5231101,10,7730.48,2,9,9,312105,4207304
SC,5231102,10,3363.05,2,9,9,223405,4207304
SC,5231101,10,10355.49,2,9,9,142325,4207304
SC,5231101,10,4125.6,2,2,9,411010,4207304
SC,5231101,10,0,2,2,9,411010,4207304
SC,5231101,10,5206.43,2,2,9,411010,4207304
SC,5231101,10,5826.52,2,2,9,391115,4207304
SC,5231101,10,5116.3,2,9,9,411010,4207304
SC,5231101,10,12726.33,2,9,9,410105,4207304
SC,5231101,10,13449.87,2,9,9,214205,4207304
SC,5231102,10,1860.21,2,2,9,252305,4207304
SC,5231101,10,4933.26,2,9,9,354305,4207304
SC,5231102,10,2307.77,2,2,9,411010,4207304
SC,5231102,10,2218.32,2,2,9,411010,4208203
SC,5231102,10,2214.57,2,9,9,391130,4208203
SC,5231102,10,2528.22,2,2,9,411010,4208203
SC,5231102,10,4880.3,2,4,9,252310,4208203
SC,5231102,10,2850,2,2,10,391210,4208203
SC,5231102,10,4023.82,2,2,9,251215,4208203
SC,5231102,10,6109.84,2,2,9,410105,4208203
SC,5231102,10,5346.57,2,2,9,410105,4208203
SC,5231102,10,3466.6,2,2,9,411005,4208203
SC,5231102,10,2391.12,2,4,9,411005,4208203
SC,5231102,10,6886.52,2,2,9,142205,4208203
SC,5231102,10,4335.84,2,2,9,252210,4208203
SC,5231102,10,3463.57,2,2,9,142335,4208203
SC,5231102,10,5460.57,2,2,9,411010,4208203
SC,5231102,10,3211.81,2,2,9,252405,4208203
SC,5231102,10,5335.31,2,2,9,252405,4208203
SC,5231102,10,1512.81,2,2,9,223405,4208203
SC,5231102,10,6193.97,2,2,9,411010,4208450
SC,5231102,10,8278.36,2,2,9,214280,4208450
SC,5231102,10,7386.71,2,2,9,252210,4208450
SC,5231102,10,7342.02,2,8,9,253115,4208450
SC,5231102,10,2854.63,2,2,9,414215,4208450
SC,5231102,10,5393.16,2,2,9,252405,4208450
SC,5231102,10,7307.1,2,2,9,252405,4208450
SC,5231102,10,3836.97,2,2,9,354305,4208450
SC,5231102,10,5418.41,2,2,9,354305,4208450
SC,5231102,10,3299.42,2,2,9,352205,4208450
SC,5231102,10,3633.68,2,2,9,354305,4208450
SC,5231102,10,3395.68,2,2,9,342125,4208450
SC,5231102,10,4018.7,2,4,9,252205,4208450
SC,5231102,10,2651.38,2,2,9,782115,4208450
SC,5231102,90,2804.37,2,2,9,413110,4208450
SC,5231102,10,8572.69,2,2,9,242405,4208450
SC,5231102,10,6368.49,2,2,9,214280,4208450
SC,5231102,10,7855.43,2,2,9,251215,4208450
SC,5231102,10,3288.68,2,2,9,354305,4208450
SC,5231102,10,3250.77,2,2,9,354305,4208450
SC,5231102,10,3457.49,2,2,9,252210,4208450
SC,5231102,10,5470.81,2,2,9,354305,4208450
SC,5231102,10,3704.79,2,9,9,214280,4208450
SC,5231102,10,25274.72,2,2,10,142605,4208450
SC,5231102,10,3228.05,2,2,9,342125,4208450
SC,5231102,10,3824.59,2,2,9,354305,4208450
SC,5231102,10,6020.57,2,2,9,252210,4208450
SC,5231102,10,4316.65,2,2,9,524105,4208450
SC,5231102,10,3822.66,2,2,9,411010,4208450
SC,5231102,10,7792.8,2,8,9,413115,4208450
SC,5231102,10,3316.76,2,2,9,782115,4208450
SC,5231102,10,3358.98,2,2,9,352205,4208450
SC,5231102,10,6696.49,2,2,9,354205,4208450
SC,5231102,10,3358.92,2,2,9,354205,4208450
SC,5231102,10,5012.35,2,8,9,354305,4208450
SC,5231102,10,2792.18,2,2,9,413110,4208450
SC,5231102,10,7431.52,2,2,9,354305,4208450
SC,5231102,10,3104.66,2,2,9,252205,4208450
SC,5231102,10,3378.49,2,8,9,411010,4208450
SC,5231102,10,3836.38,2,2,9,354205,4208450
SC,5231102,10,3174.4,2,2,9,414215,4208450
SC,5231102,10,2358.84,2,2,9,414215,4211306
SC,5231102,10,3795.84,2,2,9,322205,4211306
SC,5231102,10,2751.54,2,2,9,413110,4211306
SC,5231102,10,5481.8,2,2,9,252405,4211306
SC,5231102,10,3466.44,2,2,9,142330,4211306
SC,5231102,10,4927.79,2,2,9,414215,4211306
SC,5231102,10,4535.53,2,2,9,252545,4211306
SC,5231102,10,4522.46,2,2,9,252545,4211306
SC,5231102,10,3267.45,2,2,9,261110,4211306
SC,5231102,10,2510.72,2,8,9,413110,4211306
SC,5231102,10,3749.36,2,2,9,354205,4211306
SC,5231102,10,3070.84,2,8,9,783220,4211306
SC,5231102,10,3034.66,2,2,9,411010,4211306
SC,5231102,10,1938.53,2,8,9,411005,4211306
SC,5231102,10,4936.37,2,2,9,252545,4211306
SC,5231102,10,4972.96,2,2,9,325115,4211306
SC,5231102,10,5488.49,2,2,9,782220,4211306
SC,5231102,10,4346.59,2,2,9,252405,4211306
SC,5231102,10,5758.05,2,2,9,261110,4211306
SC,5231102,10,4559.31,2,2,9,414105,4211306
SC,5231102,10,1831.67,2,2,9,411005,4211306
SC,5231102,10,5551.99,2,2,9,252105,4211306
SC,5231102,10,6733.42,2,2,9,342110,4211306
SC,5231102,10,1708.73,2,2,9,517330,4211306
SC,5231102,10,14165.63,2,2,9,225140,4211306
SC,5231102,10,3745.35,2,2,9,411045,4211306
SC,5231102,10,4459.45,2,2,9,413105,4211306
SC,5231102,10,4104.88,2,2,9,411045,4211306
SC,5231102,10,4732.66,2,2,9,411045,4211306
SC,5231102,10,3014.46,2,2,9,414105,4211306
SC,5231102,10,2435.39,2,2,9,411010,4211306
SC,5231102,10,4102.88,2,2,9,411010,4211306
SC,5231102,10,3874.16,2,2,9,782210,4211306
SC,5231102,10,3467.07,2,2,9,411045,4211306
SC,5231102,10,4529.87,2,2,9,782210,4211306
SC,5231102,10,4922.05,2,8,9,223530,4211306
SC,5231102,10,4096.95,2,2,9,411045,4211306
SC,5231102,10,4823.55,2,2,9,414215,4211306
SC,5231102,10,1739.94,2,2,9,411005,4211306
SC,5231102,10,3246.35,2,2,9,252210,4211306
SC,5231102,10,6083.85,2,2,9,414215,4211306
SC,5231102,10,6104.43,2,2,9,413105,4211306
SC,5231102,10,1784.95,2,2,9,517330,4211306
SC,5231102,10,3465.09,2,2,9,413105,4211306
SC,5231102,10,3086.81,2,2,9,411045,4211306
SC,5231102,10,3142.84,2,2,9,411010,4211306
SC,5231102,10,3094.94,2,2,9,411045,4211306
SC,5231102,10,1969.88,2,8,9,411045,4216206
SC,5231102,10,8381.62,2,9,9,142115,4216206
SC,5231102,10,4003.57,2,2,9,221105,4216206
SC,5231102,10,4800.23,2,9,9,252545,4216206
SC,5231102,10,6794.45,2,2,9,142305,4216206
SC,5231102,10,2223.64,2,2,9,252405,4216206
SC,5231102,10,12741.08,2,2,9,142205,4216206
SC,5231102,10,1909.66,2,9,9,252715,4216206
SC,5231102,10,5220.77,2,9,9,352205,4216206
SC,5231102,10,2076.67,2,9,9,411010,4216206
SC,5231102,10,3622.1,2,2,9,413105,4216206
SC,5231102,10,1953.66,2,2,9,818110,4216206
SC,5231102,10,1601.42,2,2,9,414105,4216206
SC,5231102,10,1982.76,2,8,9,252405,4216206
SC,5231102,10,3251.14,2,9,9,391210,4216206
SC,5231102,10,3203.92,2,2,9,411010,4216206
SC,5231102,10,3646.95,2,8,9,354120,4216206
SC,5231102,10,6281.41,2,2,9,410105,4216206
SC,5231102,10,1764.45,2,2,9,411010,4216206
SC,5231102,10,1539.34,2,9,9,414115,4216206
SC,5231102,10,3406.22,2,2,9,142335,4216206
SC,5231102,10,3363.43,2,2,9,354125,4216206
SC,5231102,10,3256.85,2,2,9,411010,4216206
SC,5231102,10,1588.85,2,9,9,414140,4216206
SC,5231102,10,3194.35,2,2,9,411010,4216206
SC,5231102,10,3536.08,2,2,9,251215,4216206
SC,5231102,10,1644.88,2,9,9,411005,4216206
SC,5231101,10,13458.67,2,2,9,142105,4216206
SC,5231102,10,2948.1,2,2,9,354125,4216206
SC,5231101,10,9038.96,2,2,9,411010,4216206
SC,5231102,10,2105.77,2,2,9,214910,4216206
SC,5231102,10,3310.45,2,2,9,352205,4216206
SC,5231102,10,2023.33,2,2,9,411005,4216206
SC,5231102,10,4776.12,2,2,9,312105,4216206
SC,5231102,10,3634.02,2,2,9,411010,4216206
SC,5231102,10,7296.92,2,2,9,142115,4216206
SC,5231102,10,1612.68,2,2,9,414115,4216206
SC,5231102,10,1835.18,2,9,9,413110,4216206
SC,5231102,10,3438.99,2,2,9,251215,4216206
SC,5231101,10,9739.69,2,2,9,241040,4216206
SC,5231102,10,568.82,2,9,9,414115,4216206
SC,5231102,10,1700,2,2,9,411005,4216206
SC,5231102,10,3100.11,2,9,9,411010,4216206
SC,5231102,10,2335.99,2,2,9,411010,4216206
SC,5231102,10,2155.03,2,8,9,411030,4216206
SC,5231102,10,4551.27,2,2,9,252405,4216206
SC,5231102,10,8814.71,2,2,9,142115,4216206
SC,5231102,10,4452.03,2,9,9,391210,4216206
BA,5231102,10,1671.95,1,9,6,414215,2906501
BA,5231101,10,0,1,4,7,517335,2906501
BA,5231102,10,2071.74,1,9,6,414215,2906501
BA,5231101,10,0,1,8,7,517335,2906501
BA,5231101,10,0,1,4,7,517335,2906501
BA,5231102,10,8621.58,1,9,6,782115,2906501
BA,5231101,10,0,1,8,7,351605,2906501
BA,5231101,10,0,1,8,7,351605,2906501
BA,5231101,10,0,1,8,7,517335,2906501
BA,5231101,10,0,1,8,7,391130,2906501
BA,5231101,10,0,1,8,7,517335,2906501
BA,5231101,10,0,1,4,7,517335,2906501
BA,5231102,10,2266.17,1,9,7,414215,2906501
BA,5231102,10,1441.56,1,9,7,414215,2906501
BA,5231101,10,0,1,8,7,517335,2906501
BA,5231102,10,1562.65,1,8,6,414215,2906501
BA,5231102,10,1566.49,1,9,7,414215,2906501
BA,5231102,10,1335.85,1,9,7,414215,2906501
BA,5231102,10,6831.23,1,9,7,391125,2906501
BA,5231102,10,1955.99,1,8,5,414215,2906501
BA,5231101,10,0,1,8,7,391130,2906501
BA,5231101,10,0,1,8,2,314410,2906501
BA,5231102,10,1476.22,1,9,7,414215,2906501
BA,5231102,10,3601.78,1,9,7,414210,2906501
BA,5231101,10,0,1,2,5,391130,2906501
BA,5231101,10,0,1,8,4,517335,2906501
BA,5231102,10,9074.35,1,9,5,782115,2906501
BA,5231101,10,0,1,4,7,783210,2906501
BA,5231102,10,1949.82,1,8,7,414215,2906501
BA,5231102,10,5598.36,1,9,5,862155,2906501
BA,5231102,10,1475.11,1,9,5,414215,2906501
BA,5231102,10,3395.92,1,9,7,414210,2906501
BA,5231102,10,1992.1,1,8,7,414215,2906501
BA,5231101,10,0,1,8,7,517335,2906501
BA,5231101,10,0,1,4,7,411010,2906501
